CAS,0-200 Points,0-200 Peaks,0-200 AUC,200-300 Points,200-300 Peaks,200-300 AUC,300-400 Points,300-400 Peaks,300-400 AUC,400-500 Points,400-500 Peaks,400-500 AUC,500-600 Points,500-600 Peaks,500-600 AUC,600-700 Points,600-700 Peaks,600-700 AUC,700-800 Points,700-800 Peaks,700-800 AUC,800-900 Points,800-900 Peaks,800-900 AUC,900-1000 Points,900-1000 Peaks,900-1000 AUC,1000-1100 Points,1000-1100 Peaks,1000-1100 AUC,1100-1200 Points,1100-1200 Peaks,1100-1200 AUC,1200-1300 Points,1200-1300 Peaks,1200-1300 AUC,1300-1400 Points,1300-1400 Peaks,1300-1400 AUC,1400-1500 Points,1400-1500 Peaks,1400-1500 AUC,1500-1600 Points,1500-1600 Peaks,1500-1600 AUC,1600-1700 Points,1600-1700 Peaks,1600-1700 AUC,1700-1800 Points,1700-1800 Peaks,1700-1800 AUC,1800-1900 Points,1800-1900 Peaks,1800-1900 AUC,1900-2000 Points,1900-2000 Peaks,1900-2000 AUC,2000-2100 Points,2000-2100 Peaks,2000-2100 AUC,2100-2200 Points,2100-2200 Peaks,2100-2200 AUC,2200-2300 Points,2200-2300 Peaks,2200-2300 AUC,2300-2400 Points,2300-2400 Peaks,2300-2400 AUC,2400-2500 Points,2400-2500 Peaks,2400-2500 AUC,2500-2600 Points,2500-2600 Peaks,2500-2600 AUC,2600-2700 Points,2600-2700 Peaks,2600-2700 AUC,2700-2800 Points,2700-2800 Peaks,2700-2800 AUC,2800-2900 Points,2800-2900 Peaks,2800-2900 AUC,2900-3000 Points,2900-3000 Peaks,2900-3000 AUC,3000-3100 Points,3000-3100 Peaks,3000-3100 AUC,3100-3200 Points,3100-3200 Peaks,3100-3200 AUC,3200-3300 Points,3200-3300 Peaks,3200-3300 AUC,3300-3400 Points,3300-3400 Peaks,3300-3400 AUC,3400-3500 Points,3400-3500 Peaks,3400-3500 AUC,3500-3600 Points,3500-3600 Peaks,3500-3600 AUC,3600-3700 Points,3600-3700 Peaks,3600-3700 AUC,3700-3800 Points,3700-3800 Peaks,3700-3800 AUC,3800-3900 Points,3800-3900 Peaks,3800-3900 AUC,3900-4000 Points,3900-4000 Peaks,3900-4000 AUC,4000-4100 Points,4000-4100 Peaks,4000-4100 AUC,4100-4200 Points,4100-4200 Peaks,4100-4200 AUC,4200-4300 Points,4200-4300 Peaks,4200-4300 AUC,4300-4400 Points,4300-4400 Peaks,4300-4400 AUC,4400-4500 Points,4400-4500 Peaks,4400-4500 AUC,4500-4600 Points,4500-4600 Peaks,4500-4600 AUC,4600-4700 Points,4600-4700 Peaks,4600-4700 AUC,4700-4800 Points,4700-4800 Peaks,4700-4800 AUC,4800-4900 Points,4800-4900 Peaks,4800-4900 AUC,4900-5000 Points,4900-5000 Peaks,4900-5000 AUC,5000-5100 Points,5000-5100 Peaks,5000-5100 AUC
C1975786,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,4.0,96.62240200073138,26,3.0,96.60230422511349,26,1.0,96.29703311009278,26,6.0,96.51295061525192,26,4.0,96.54367717279644,26,5.0,96.54715566597541,26,3.0,96.52586461369282,25,1.0,92.40094689988877,26,2.0,95.8180093312417,26,1.0,95.02664623042196,26,1.0,96.50968990978123,26,5.0,96.60383677356515,26,5.0,96.63371098019213,26,6.0,96.63470957415367,26,5.0,96.64700604748074,26,3.0,96.61625140183985,26,6.0,96.61274976498223,26,1.0,96.50917973797019,26,6.0,96.59572862057648,26,4.0,96.60854408851642,25,3.0,92.69389648596251,26,1.0,96.40709304074517,26,0.0,96.24323062073897,26,1.0,91.30515862114473,26,1.0,81.9634869513433,26,0.0,95.84862301766313,26,2.0,96.4509141739489,26,4.0,96.59585919131477,26,5.0,96.62541583404,26,6.0,96.64174138355826,26,5.0,96.64043848625076,26,6.0,96.60994191811572,25,6.0,92.74932681276438,26,5.0,96.60194829265852,26,5.0,96.5896110028314,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C18244956,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,0.0,46.7519836453929,51,3.0,84.51955024444554,52,1.0,69.00832060364068,52,1.0,83.78687674795715,52,1.0,82.77319193369357,52,4.0,87.94613624225317,52,13.0,97.84143350833722,51,3.0,91.54519425890786,52,3.0,94.30472416647572,52,2.0,91.40280552932813,52,8.0,96.88156302112802,52,5.0,98.15144134845377,52,10.0,98.71611121650773,51,4.0,96.20547411938594,52,5.0,96.88943793186858,52,8.0,98.39039043911951,52,12.0,98.65484588367836,52,7.0,98.42836194378984,52,8.0,98.74134355848469,52,12.0,98.810708947848,51,13.0,96.90192984553292,52,11.0,98.71387034859175,52,9.0,98.61827735744738,52,3.0,97.18875358801766,52,2.0,82.65631638609652,52,2.0,84.58182857577927,51,4.0,95.45842421135217,52,11.0,98.50021014708126,52,13.0,98.75260010763171,52,12.0,98.73776778089447,52,11.0,98.70458200257887,52,10.0,98.65773839618265,51,10.0,96.75605764386752,52,11.0,98.8193766002056,52,12.0,98.73577385855651,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C18908662,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,2.0,48.01719266075318,25,2.0,95.75423074800375,25,3.0,95.91498428328156,25,3.0,96.01060480181047,25,4.0,95.98318474744269,25,3.0,96.01009481082718,25,2.0,95.98619954483611,25,2.0,95.47592058701139,25,2.0,95.7502957535117,25,1.0,95.46987535309749,25,2.0,96.01007943289332,25,6.0,96.04125021516504,25,5.0,96.0611944579642,25,4.0,96.05817918369338,25,5.0,96.0607081323923,25,6.0,96.05546248484157,25,7.0,96.05092980218046,25,6.0,96.05525543439397,25,4.0,96.04881718555617,25,5.0,96.04813116195491,25,5.0,96.04472124776504,25,4.0,96.00571586405822,25,4.0,95.93102903124158,25,1.0,94.5383129975656,25,2.0,91.44328423355638,25,1.0,95.65992225194691,25,3.0,95.97709201636755,25,3.0,96.03425392631532,25,7.0,96.05055506950814,25,7.0,96.05166112527928,25,6.0,96.04163257291884,25,4.0,96.03230162172963,25,5.0,96.02978254406962,12,2.0,44.00647620296764,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C53963034,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,2.0,47.87935464346612,25,1.0,94.40576603034962,25,4.0,95.97063642953484,25,4.0,96.02234935909317,25,3.0,95.99896461222716,25,2.0,96.02685153486476,25,4.0,96.00180343687504,25,1.0,95.39061649618158,25,2.0,95.46440980416091,25,1.0,95.53112445455967,25,4.0,95.99818404788923,25,5.0,96.0337695482192,25,7.0,96.05023706483901,25,5.0,96.05262332627822,25,7.0,96.05977121660108,25,5.0,96.03916016630856,25,2.0,95.9815377050729,25,6.0,96.03871722783,25,5.0,96.05079350561519,25,5.0,96.0468285895445,25,4.0,96.04350028536076,25,3.0,96.0026603382087,25,4.0,95.96396900119775,25,1.0,94.89545398291943,25,1.0,92.14925851685143,25,1.0,95.82892442411885,25,6.0,96.0031875865024,25,1.0,95.91955152614824,25,1.0,95.29544346114741,25,4.0,96.04018824961571,25,5.0,96.05022627063713,25,5.0,96.05073643319565,25,6.0,96.0478670429728,12,3.0,44.0181699521658,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C21078875,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,7.0,50.308361109453635,51,11.0,96.7426285979515,52,11.0,97.98116099432896,52,9.0,98.05752677962973,52,8.0,97.18719916539261,52,6.0,95.63132947256025,52,10.0,96.75052337756439,51,12.0,94.42825636218312,52,2.0,95.63634812771213,52,1.0,95.49074289659858,52,10.0,98.50326183941615,52,10.0,98.74388774754958,52,11.0,98.82271124101375,51,10.0,96.89834928361779,52,12.0,98.85364193122432,52,11.0,98.7843045775579,52,13.0,98.7977768542284,52,12.0,98.78149905597151,52,14.0,98.72616337338295,52,11.0,98.71579727154953,51,10.0,96.62584386095624,52,10.0,98.10363660330793,52,8.0,97.574610978831,52,1.0,84.63761204369898,52,2.0,67.29114547022685,52,5.0,97.05222389265215,51,11.0,96.46991621885012,52,13.0,98.75019779818729,52,12.0,98.7747274211644,52,11.0,98.75230301207347,52,14.0,98.78144171551548,52,4.0,98.10251836384494,51,12.0,96.78340117283163,52,13.0,98.7016126186809,52,11.0,98.69805342187885,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1877754,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,3.0,48.660717174983766,51,3.0,94.27282681365064,52,3.0,96.56704950977598,52,1.0,96.04681076531077,52,6.0,97.89189768334532,52,1.0,90.73671589720365,52,1.0,90.1744438182603,51,1.0,82.81539889313065,52,1.0,94.196194800221,52,2.0,94.34514215087084,52,4.0,91.66911112146502,52,6.0,98.00749561376314,52,1.0,93.21322335975304,51,1.0,92.1168712362695,52,8.0,98.29756237438448,52,7.0,98.17663835971567,52,15.0,98.4520447345702,52,9.0,98.42564963250933,52,4.0,98.20079612026845,52,11.0,98.42346454735794,51,12.0,96.51631558807057,52,10.0,98.52259340139122,52,10.0,98.44533511941505,52,3.0,97.21081749277225,52,1.0,95.48634325595462,52,4.0,97.13768154157502,51,8.0,96.43943750102311,52,13.0,98.58135779899429,52,11.0,98.62221986398588,52,10.0,98.43170290076901,52,2.0,95.84989176852969,52,10.0,98.48882655554131,51,12.0,96.71763797330449,52,16.0,98.66629546696664,52,12.0,98.64092791974798,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3141251,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,5.0,50.13255270364531,51,6.0,95.47801808884502,52,6.0,91.54920337819935,52,3.0,91.37191407990066,52,4.0,97.73992456671023,52,7.0,97.79986078473642,52,7.0,96.76394719433489,51,4.0,93.06498508318265,52,3.0,93.41987628804836,52,2.0,93.33756405308878,52,8.0,98.0282256357345,52,12.0,98.28121429689719,52,11.0,98.39124077973455,51,9.0,96.46570683438281,52,11.0,98.3804775881127,52,10.0,98.42167459246626,52,11.0,98.41652252864199,52,8.0,98.36618541766788,52,13.0,98.41124055117822,52,10.0,98.39213650639982,51,12.0,96.53075116741188,52,11.0,98.4466059381932,52,11.0,98.44858060622202,52,11.0,98.46195970458045,52,12.0,98.47999420446344,52,9.0,98.46490901485343,51,6.0,95.70090924531618,52,13.0,98.51528329571262,52,13.0,98.50491956916935,52,14.0,98.50145552645314,52,11.0,98.50358272405528,52,14.0,98.52730257531147,51,9.0,96.60701860625441,52,13.0,98.50393936434243,52,11.0,98.50021687435822,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3518830,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,2.0,96.47595417764458,26,5.0,96.43384517107778,26,2.0,96.20161769393754,26,2.0,96.39188059804312,26,3.0,95.67489802326091,26,1.0,92.74291115501073,26,1.0,94.50677172312176,25,1.0,90.91780945852932,26,2.0,93.99530558566975,26,1.0,95.44060252729227,26,2.0,96.43956204819992,26,4.0,96.5081140992134,26,5.0,96.53361081432195,26,4.0,96.51299941272053,26,4.0,96.52359127521507,26,3.0,96.51049213002491,26,5.0,96.51243955584457,26,4.0,96.493981277301,26,3.0,96.47902791194595,26,4.0,96.46607792464661,25,0.0,92.5238418336966,26,0.0,95.81018175504033,26,0.0,93.36722818801498,26,0.0,92.8812208104492,26,1.0,89.1386881209421,26,0.0,96.18620425968498,26,4.0,96.44217550441356,26,7.0,96.52092139001343,26,6.0,96.51803974980463,26,6.0,96.4931521711714,26,7.0,96.4916697841429,26,1.0,96.1498277702127,25,5.0,92.63274553483734,26,6.0,96.47209447328254,26,4.0,96.4825488768136,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1711075,0,0,0,0,0.0,0.0,0,0.0,0.0,13,3.0,45.90071661440656,25,6.0,92.21681349632611,25,6.0,79.90342337917868,25,4.0,70.14879284069166,25,2.0,64.4399613932462,25,2.0,73.68170129965158,25,2.0,87.89925284297146,25,2.0,67.83439076343177,25,1.0,59.87953810356012,25,2.0,90.12655682309295,25,2.0,69.02182054383294,25,1.0,82.70542304184633,25,3.0,87.73336888028169,25,3.0,53.93475038208828,25,1.0,85.92520392122664,25,2.0,94.97629875190256,25,5.0,96.16351427177418,25,5.0,96.3605857631849,25,3.0,95.84085927077156,25,7.0,95.80306991216673,25,3.0,95.93627319168993,25,4.0,95.57605694738868,25,5.0,95.92977877421838,25,6.0,95.94652319989322,25,8.0,96.11047389578826,25,7.0,95.87530273543115,25,4.0,92.70277883349391,25,2.0,96.11874527541758,25,9.0,96.52812410242468,25,8.0,96.56978790910625,25,8.0,96.47200652189689,25,2.0,94.51968999722844,25,6.0,96.44238921650911,25,7.0,96.35908670446317,25,6.0,96.32601233529223,17,4.0,64.21123786965512,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C19748584,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,5.0,49.931048861530385,51,7.0,95.8014535849719,52,7.0,97.30284155393724,52,7.0,96.92369340851114,52,9.0,97.65005833253952,52,5.0,95.67324038628999,52,10.0,97.29881775723906,51,5.0,91.77364672458246,52,4.0,96.90356758217551,52,2.0,94.4395977472427,52,2.0,94.88900971563123,52,6.0,97.17458840461985,52,12.0,98.04337993194795,51,9.0,96.14367168285231,52,10.0,98.07638536999268,52,13.0,98.0422210911623,52,14.0,98.12230848094181,52,14.0,98.15357704510268,52,12.0,98.18514115360985,52,11.0,98.14979755662199,51,14.0,96.21384118121873,52,11.0,98.15817529924524,52,11.0,98.17345561761586,52,6.0,97.62382947578924,52,7.0,97.00737452859164,52,6.0,97.3652265396179,51,12.0,96.21950042338914,52,9.0,98.23029234250124,52,10.0,98.26066091944273,52,11.0,98.25088562702041,52,13.0,98.27673191797257,52,13.0,98.26082301995481,51,12.0,96.3174717909485,52,12.0,98.28468229872418,52,13.0,98.26950567269242,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C17564646,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,2.0,50.04283721024144,51,7.0,95.94916051484516,52,2.0,95.44170364931642,52,9.0,98.5002780436509,52,3.0,96.96144629512807,52,5.0,97.34913313646952,52,5.0,98.0668868299204,51,4.0,94.26569242119896,52,1.0,89.42540084323129,52,3.0,96.47287987117942,52,7.0,98.28034198061832,52,4.0,98.09303582976777,52,3.0,87.64304835702659,51,5.0,95.836451023255,52,5.0,98.3545304353387,52,10.0,98.55008161890667,52,8.0,98.55121695019781,52,12.0,98.55029485571555,52,8.0,98.52026656500796,52,9.0,98.5789727935029,51,11.0,96.69787765928294,52,10.0,98.62113375545765,52,9.0,98.6623172945621,52,10.0,98.67384599482236,52,7.0,98.51730952222842,52,4.0,98.30576663386165,51,10.0,96.71217614065866,52,10.0,98.64744987990834,52,12.0,98.63714754078893,52,10.0,98.58301575825055,52,8.0,98.43479421913167,52,11.0,98.59089627439965,51,9.0,96.66245438106257,52,11.0,98.58787672051486,52,13.0,98.60390314253337,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3218028,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,5.0,47.96864294703063,52,4.0,97.45740201270826,52,1.0,93.66664193734347,52,3.0,96.89888203027851,52,3.0,97.79646705963644,52,3.0,97.23883402081366,51,10.0,96.3405718476954,52,6.0,98.31631106000789,52,4.0,97.79444485834156,52,1.0,96.90619808342952,52,6.0,98.27273449544916,52,2.0,97.66039452831603,51,12.0,96.66691343141648,52,9.0,98.67795539819807,52,10.0,98.75743437549728,52,13.0,98.73832899181036,52,12.0,98.71403721328866,52,14.0,98.66923491542711,51,12.0,96.7332810197381,52,11.0,98.66956087641991,52,8.0,98.57065114446175,52,8.0,98.07341559685113,52,5.0,97.73207756020729,52,1.0,87.73112241569768,51,1.0,77.0874268564471,52,10.0,98.43280912383838,52,10.0,98.63605831899079,52,10.0,98.67591599255418,52,8.0,98.64755993940167,52,12.0,98.71751720739432,51,12.0,96.86678853006318,52,12.0,98.78709607168162,52,11.0,98.74307562869254,52,13.0,98.73397437100142,52,11.0,98.6879402169224,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C4053081,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,6.0,48.177512301065605,52,11.0,98.3595304400631,52,4.0,98.08623626242645,52,8.0,98.26260851667496,52,8.0,98.26089336276043,52,4.0,97.30135837153519,51,3.0,95.72063022485519,52,6.0,97.98204467638463,52,3.0,98.10240066813087,52,5.0,98.27478459925464,52,5.0,98.02616231835158,52,9.0,98.30279660816095,51,3.0,94.88871527530158,52,7.0,97.83990428214808,52,8.0,98.36369840412246,52,14.0,98.39902199933132,52,12.0,98.38115684965913,52,11.0,98.38558419451203,51,13.0,96.44475604481546,52,13.0,98.38244218755493,52,12.0,98.37848012216877,52,10.0,98.36841973175795,52,12.0,98.37212406354571,52,13.0,98.34967837777826,51,14.0,96.42247070258178,52,10.0,98.32185537162158,52,13.0,98.36956766318235,52,12.0,98.38198133379309,52,10.0,98.38173629533875,52,12.0,98.3843000257171,51,11.0,96.42592596189894,52,16.0,98.37934633127472,52,12.0,98.37867556244251,52,9.0,98.37255919285823,52,12.0,98.3774587681232,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1539044,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,2.0,96.491371025229,26,3.0,96.30406068333342,26,1.0,95.62296305282582,26,3.0,96.1831831296246,26,2.0,96.28567409663228,26,2.0,92.9812992810455,26,2.0,92.57857656270963,25,2.0,86.29619277466031,26,1.0,96.03264543630446,26,2.0,95.50351893024518,26,2.0,95.88302267642172,26,2.0,96.33284612284336,26,1.0,94.14571640115648,26,3.0,96.34982201870447,26,3.0,96.42417416448927,26,3.0,96.48699097949059,26,3.0,96.51601853323244,26,4.0,96.53024863828327,26,5.0,96.48340850175484,26,5.0,96.53176431943136,25,6.0,92.6684222114193,26,5.0,96.53372283611277,26,6.0,96.53841055314497,26,5.0,96.51343710478004,26,6.0,96.52869743795324,26,2.0,96.0910175411998,26,3.0,96.47200226901303,26,5.0,96.53678792261724,26,5.0,96.53202193326868,26,6.0,96.5191677774269,26,3.0,96.50814744158451,26,7.0,96.51077353665552,25,7.0,92.65814660748251,26,5.0,96.50524694956195,26,5.0,96.51424827818957,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2892628,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,7.0,50.25707228483098,51,5.0,95.83811948508416,52,8.0,98.20121716896992,52,2.0,96.70912652694403,52,1.0,94.56623613688139,52,1.0,92.37123925269499,52,6.0,95.97859410464909,51,2.0,92.75027580131983,52,1.0,78.46976085146171,52,2.0,87.49893764830499,52,1.0,95.82516673726548,52,1.0,84.28865378857591,52,1.0,89.24225251650559,51,3.0,92.1230619468728,52,9.0,97.96112825276442,52,10.0,98.18683399671097,52,8.0,98.50699636868788,52,10.0,98.44497537265852,52,11.0,98.54072208918652,52,14.0,98.60082235039701,51,12.0,96.70596774235779,52,12.0,98.53500102946127,52,7.0,98.27686731705072,52,1.0,96.09916781383293,52,2.0,88.99125356451343,52,3.0,97.704634924808,51,11.0,96.58759983607906,52,12.0,98.64462386595635,52,13.0,98.68210821180779,52,14.0,98.65042859048552,52,12.0,98.48931624253649,52,12.0,98.58577018385988,51,10.0,96.75211694879977,52,10.0,98.68187991202588,52,12.0,98.6806422431829,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C20461998,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,5.0,48.15307684678564,52,3.0,97.73636573687561,52,4.0,97.46604241303899,52,3.0,97.40144046920969,52,1.0,97.28329106092185,52,1.0,93.56086033207623,51,1.0,81.9386140689336,52,2.0,85.00275756252279,52,1.0,95.9580584895516,52,2.0,96.6678785566749,52,10.0,98.17801650466585,52,6.0,98.0168413150804,51,1.0,86.78176568822201,52,8.0,98.01396513861414,52,9.0,98.31403934746118,52,11.0,98.31366264069459,52,11.0,98.37435707252486,52,11.0,98.35854026250082,51,8.0,96.49927132124877,52,10.0,98.43170405699838,52,9.0,98.5119948941315,52,11.0,98.51544223867208,52,13.0,98.45816122058629,52,2.0,97.5864778893248,51,2.0,90.43991863894962,52,4.0,97.47983019613532,52,14.0,98.51671336111214,52,11.0,98.6051468222756,52,12.0,98.59298244663445,52,11.0,98.43953101979419,51,10.0,96.57613859841311,52,11.0,98.49631135191598,52,11.0,98.47736097046021,52,12.0,98.47294457455966,52,12.0,98.4465204225272,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3016975,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,6.0,50.128452462130966,51,5.0,95.29573235512053,52,6.0,97.24275490231052,52,3.0,97.87251750201946,52,5.0,96.55796253977506,52,12.0,98.23684750870937,52,9.0,97.77763870922188,51,3.0,91.95940127333058,52,4.0,97.35820918134442,52,2.0,97.95186231181415,52,4.0,97.91809683563493,52,2.0,95.7180527303514,52,3.0,97.98992562918804,51,9.0,96.3700902719994,52,8.0,98.3012578889926,52,12.0,98.40740918444365,52,12.0,98.42402398155009,52,11.0,98.42277423101031,52,12.0,98.3979873660829,52,10.0,98.40131116947212,51,10.0,96.49204493475284,52,12.0,98.42024756910777,52,12.0,98.41964582560632,52,10.0,98.39408730136999,52,12.0,98.40842064564978,52,4.0,97.56885140044744,51,7.0,96.40550437344949,52,14.0,98.42906551147934,52,9.0,98.37314621608793,52,11.0,98.44072362062717,52,10.0,98.44589521666255,52,11.0,98.43708820354829,51,12.0,96.50565143087431,52,10.0,98.4569833255168,52,13.0,98.44352156124395,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C28623463,0,0,0,0,0.0,0.0,0,0.0,0.0,13,5.0,46.49949813914174,25,9.0,92.8607796146905,25,6.0,93.58121312646878,25,7.0,93.77367866116518,25,7.0,94.84769839612093,25,6.0,94.76777725761647,25,8.0,94.85340586893682,25,7.0,95.27619485897984,25,4.0,94.72488523513006,25,5.0,92.02470063990191,25,5.0,88.91058272568397,25,9.0,95.22909897324317,25,8.0,95.71010834716719,25,8.0,95.88374212745993,25,9.0,96.31679036524561,25,5.0,96.28469109879691,25,7.0,96.09122490659257,25,9.0,96.06596238873138,25,4.0,95.7643662769764,25,8.0,96.25762171142458,25,7.0,95.74624276230895,25,7.0,95.24558280531448,25,5.0,94.24792997051736,25,2.0,93.26679999591131,25,1.0,69.25409678643243,25,1.0,44.625414658617885,25,1.0,92.43106713530932,25,7.0,94.69074575009213,25,4.0,95.20756502909205,25,8.0,95.33754212421613,25,8.0,95.5047533285031,25,8.0,95.64406310316619,25,8.0,95.31311750784336,25,8.0,95.56579614219835,25,10.0,95.33015312775541,17,5.0,63.38664778592981,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C23764310,0,0,0,0,0.0,0.0,0,0.0,0.0,13,2.0,47.87135044010386,25,7.0,94.9052419458208,25,3.0,86.73806584995711,25,1.0,68.26915766338186,25,1.0,86.06483602514359,25,5.0,92.01984540163286,25,2.0,85.97573370945437,25,1.0,78.74322020830286,25,1.0,91.75149882362928,25,2.0,84.55243886217248,25,1.0,79.97657086396318,25,5.0,93.68613531495066,25,3.0,91.08452224708674,25,8.0,96.15525817338583,25,5.0,96.0871635359435,25,7.0,96.60768137732174,25,6.0,96.35644148711133,25,3.0,96.17187059051109,25,6.0,96.1608806240057,25,3.0,95.20840147091153,25,4.0,95.9695142264643,25,3.0,95.15483015033989,25,0.0,91.74524156898221,25,0.0,80.16656310308777,25,2.0,49.04904564840238,25,1.0,38.77509090387289,25,1.0,91.92472902482126,25,6.0,95.18954916070766,25,8.0,95.97945711961472,25,2.0,94.8703602488912,25,7.0,95.93883615881346,25,7.0,96.13580859267088,25,7.0,95.86892094047613,25,7.0,95.65273634028901,25,5.0,95.24044726095175,17,3.0,63.5270298673513,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
